Product Name,Current Price,Old Price,Product URL,Color,Color Hex,Thumbnail,Promotion,Basic Specs,Camera & Display,Battery & Charging,Connectivity,Design & Material
Điện thoại Xiaomi Redmi 13x 6GB/128GB,3.620.000₫,4.220.000₫,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x-6gb-128gb,Xanh Dương,#C7D9E9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/335755/xiaomi-redmi-13x-blue-1-638794657356691349-180x125.jpg,"Chọn 1 trong các khuyến mãi:; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng Xiaomi Redmi Watch 5 trị giá 600.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Xiaomi HyperOS (Android 14); Chip xử lý (CPU): MediaTek Helio G91 Ultra 8 nhân; Tốc độ CPU: 2 nhân 2.0 GHz & 6 nhân 1.8 GHz; Chip đồ họa (GPU): Mali-G52 MC2; RAM: 6 GB,"Độ phân giải camera sau: Chính 108 MP & Phụ 2 MP; Quay phim camera sau: HD 720p@30fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Siêu độ phân giải Siêu cận (Macro) Làm đẹp HDR Ban đêm (Night Mode); Độ phân giải camera trước: 13 MP; Tính năng camera trước: Xóa phông Trôi nhanh thời gian (Time Lapse) Quay video HD Quay video Full HD Làm đẹp HDR Flash màn hình; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: Full HD+ (1080 x 2460 Pixels); Màn hình rộng: 6.79"" - Tần số quét 90 Hz; Độ sáng tối đa: 550 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 3",Dung lượng pin: 5030 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 33 W; Sạc kèm theo máy: 33 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz); GPS: GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.4; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm; Kết nối khác: Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 168.6 mm - Ngang 76.28 mm - Dày 8.3 mm - Nặng 198 g; Thời điểm ra mắt: 03/2025; Hãng: Xiaomi. Xem thông tin hãng"
Điện thoại Xiaomi Redmi 13x 6GB/128GB,3.620.000₫,4.220.000₫,https://www.thegioididong.com/dtdd/xiaomi-redmi-13x-6gb-128gb,Đen,#272A2B,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/335755/xiaomi-redmi-13x-black-1-638794660944857479-180x125.jpg,"Chọn 1 trong các khuyến mãi:; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng Xiaomi Redmi Watch 5 trị giá 600.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Xiaomi HyperOS (Android 14); Chip xử lý (CPU): MediaTek Helio G91 Ultra 8 nhân; Tốc độ CPU: 2 nhân 2.0 GHz & 6 nhân 1.8 GHz; Chip đồ họa (GPU): Mali-G52 MC2; RAM: 6 GB,"Độ phân giải camera sau: Chính 108 MP & Phụ 2 MP; Quay phim camera sau: HD 720p@30fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Siêu độ phân giải Siêu cận (Macro) Làm đẹp HDR Ban đêm (Night Mode); Độ phân giải camera trước: 13 MP; Tính năng camera trước: Xóa phông Trôi nhanh thời gian (Time Lapse) Quay video HD Quay video Full HD Làm đẹp HDR Flash màn hình; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: Full HD+ (1080 x 2460 Pixels); Màn hình rộng: 6.79"" - Tần số quét 90 Hz; Độ sáng tối đa: 550 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 3",Dung lượng pin: 5030 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 33 W; Sạc kèm theo máy: 33 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz); GPS: GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.4; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm; Kết nối khác: Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 168.6 mm - Ngang 76.28 mm - Dày 8.3 mm - Nặng 198 g; Thời điểm ra mắt: 03/2025; Hãng: Xiaomi. Xem thông tin hãng"
Điện thoại realme C75 8GB/128GB,4.690.000₫,5.590.000₫,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,Đỏ,#D7465B,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/332234/realme-c75-red-1-638714158099006263-180x125.jpg,Phiếu mua hàng máy lọc nước trị giá 300.000đ; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo,Hệ điều hành: Android 14; Chip xử lý (CPU): MediaTek Helio G92 Max 8 nhân; Tốc độ CPU: 2 nhân 2.0 GHz & 6 nhân 1.8 GHz; Chip đồ họa (GPU): Adreno 640; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Cảm biến Flicker; Quay phim camera sau: FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quét tài liệu Làm đẹp HDR Chuyên nghiệp (Pro) Ban đêm (Night Mode) AI Camera; Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: Full HD+ (1080 x 2400 Pixels); Màn hình rộng: 6.72"" - Tần số quét 90 Hz; Độ sáng tối đa: 690 nits; Mặt kính cảm ứng: Kính cường lực ArmorShell",Dung lượng pin: 6000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh Sạc ngược qua cáp,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung kim loại & Mặt lưng kính; Kích thước, khối lượng: Dài 165.69 mm - Ngang 76.22 mm - Dày 7.99 mm - Nặng 196 g; Thời điểm ra mắt: 11/2024; Hãng: realme. Xem thông tin hãng"
Điện thoại realme C75 8GB/128GB,4.690.000₫,5.590.000₫,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,Đen,#000000,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/332234/realme-c75-black-1-638693565994033557-180x125.jpg,Phiếu mua hàng máy lọc nước trị giá 300.000đ; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo,Hệ điều hành: Android 14; Chip xử lý (CPU): MediaTek Helio G92 Max 8 nhân; Tốc độ CPU: 2 nhân 2.0 GHz & 6 nhân 1.8 GHz; Chip đồ họa (GPU): Adreno 640; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Cảm biến Flicker; Quay phim camera sau: FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quét tài liệu Làm đẹp HDR Chuyên nghiệp (Pro) Ban đêm (Night Mode) AI Camera; Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: Full HD+ (1080 x 2400 Pixels); Màn hình rộng: 6.72"" - Tần số quét 90 Hz; Độ sáng tối đa: 690 nits; Mặt kính cảm ứng: Kính cường lực ArmorShell",Dung lượng pin: 6000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh Sạc ngược qua cáp,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung kim loại & Mặt lưng kính; Kích thước, khối lượng: Dài 165.69 mm - Ngang 76.22 mm - Dày 7.99 mm - Nặng 196 g; Thời điểm ra mắt: 11/2024; Hãng: realme. Xem thông tin hãng"
Điện thoại realme C75 8GB/128GB,4.690.000₫,5.590.000₫,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,Vàng,#FEF0C5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/332234/realme-c75-yellow-1-638693561699075298-180x125.jpg,Phiếu mua hàng máy lọc nước trị giá 300.000đ; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo,Hệ điều hành: Android 14; Chip xử lý (CPU): MediaTek Helio G92 Max 8 nhân; Tốc độ CPU: 2 nhân 2.0 GHz & 6 nhân 1.8 GHz; Chip đồ họa (GPU): Adreno 640; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Cảm biến Flicker; Quay phim camera sau: FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quét tài liệu Làm đẹp HDR Chuyên nghiệp (Pro) Ban đêm (Night Mode) AI Camera; Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: Full HD+ (1080 x 2400 Pixels); Màn hình rộng: 6.72"" - Tần số quét 90 Hz; Độ sáng tối đa: 690 nits; Mặt kính cảm ứng: Kính cường lực ArmorShell",Dung lượng pin: 6000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh Sạc ngược qua cáp,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung kim loại & Mặt lưng kính; Kích thước, khối lượng: Dài 165.69 mm - Ngang 76.22 mm - Dày 7.99 mm - Nặng 196 g; Thời điểm ra mắt: 11/2024; Hãng: realme. Xem thông tin hãng"
Điện thoại OPPO Find N5 5G 16GB/512GB,44.180.000₫,,https://www.thegioididong.com/dtdd/oppo-find-n5,Đen,#333435,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/334938/oppo-find-n5-black-1-638797292350129698-180x125.jpg,"Tặng thêm 12 tháng bảo hành chính hãng; Gói bảo hiểm rơi vỡ màn hình 12 tháng; Gói dịch vụ bảo hành cao cấp - OPPO Premium Service; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Thu cũ Đổi mới: Giảm đến 2,500,000Đ  Xem chi tiết; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Qualcomm Snapdragon 8 Elite 8 nhân; Tốc độ CPU: 4.32 GHz; Chip đồ họa (GPU): Adreno 830; RAM: 16 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 50 MP, 8 MP; Quay phim camera sau: HD 720p@480fps HD 720p@30fps HD 720p@240fps FullHD 1080p@60fps FullHD 1080p@30fps FullHD 1080p@240fps 4K 2160p@60fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom quang học Zoom kỹ thuật số Xóa phông XPAN Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay video hiển thị kép Quay chậm (Slow Motion) Phơi sáng Nhãn dán (AR Stickers) Làm đẹp HDR Góc siêu rộng (Ultrawide) Cinematic Chống rung điện tử kỹ thuật số (EIS) Chống rung quang học (OIS) Ban đêm (Night Mode); Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Làm đẹp Chụp đêm; Công nghệ màn hình: LTPO AMOLED; Độ phân giải màn hình: Chính: QXGA+ (2248 x 2480 Pixels) & Phụ: FHD+ (1140x 2616 Pixels); Màn hình rộng: Chính 8.12"" & Phụ 6.62"" - Tần số quét 120 Hz; Độ sáng tối đa: Chính 1400 nits & Phụ 1600 nits; Mặt kính cảm ứng: Chính: Ultra Thin Glass & Phụ: Kính siêu mỏng Nanocrystal",Dung lượng pin: 5600 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 80 W; Sạc kèm theo máy: 80 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC Sạc không dây,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM; Wifi: Wi-Fi MIMO Wi-Fi hotspot Wi-Fi 802.11 a/b/g/n Wi-Fi 7 Wi-Fi 6 Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.4; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG NFC Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung nhôm & Mặt lưng sợi thuỷ tinh; Kích thước, khối lượng: Dài 160.87 mm - Ngang 146.58 mm (Khi mở) | 74.42 mm (Khi gập) - Dày 4.21 mm (Khi mở) | 8.93 mm (Khi gập) - Nặng 229g; Thời điểm ra mắt: 04/2025; Hãng: OPPO. Xem thông tin hãng"
Điện thoại OPPO Find N5 5G 16GB/512GB,44.180.000₫,,https://www.thegioididong.com/dtdd/oppo-find-n5,Trắng,#F3F3F3,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/334938/oppo-find-n5-white-1-638797263337721585-180x125.jpg,"Tặng thêm 12 tháng bảo hành chính hãng; Gói bảo hiểm rơi vỡ màn hình 12 tháng; Gói dịch vụ bảo hành cao cấp - OPPO Premium Service; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Thu cũ Đổi mới: Giảm đến 2,500,000Đ  Xem chi tiết; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Qualcomm Snapdragon 8 Elite 8 nhân; Tốc độ CPU: 4.32 GHz; Chip đồ họa (GPU): Adreno 830; RAM: 16 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 50 MP, 8 MP; Quay phim camera sau: HD 720p@480fps HD 720p@30fps HD 720p@240fps FullHD 1080p@60fps FullHD 1080p@30fps FullHD 1080p@240fps 4K 2160p@60fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom quang học Zoom kỹ thuật số Xóa phông XPAN Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay video hiển thị kép Quay chậm (Slow Motion) Phơi sáng Nhãn dán (AR Stickers) Làm đẹp HDR Góc siêu rộng (Ultrawide) Cinematic Chống rung điện tử kỹ thuật số (EIS) Chống rung quang học (OIS) Ban đêm (Night Mode); Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Làm đẹp Chụp đêm; Công nghệ màn hình: LTPO AMOLED; Độ phân giải màn hình: Chính: QXGA+ (2248 x 2480 Pixels) & Phụ: FHD+ (1140x 2616 Pixels); Màn hình rộng: Chính 8.12"" & Phụ 6.62"" - Tần số quét 120 Hz; Độ sáng tối đa: Chính 1400 nits & Phụ 1600 nits; Mặt kính cảm ứng: Chính: Ultra Thin Glass & Phụ: Kính siêu mỏng Nanocrystal",Dung lượng pin: 5600 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 80 W; Sạc kèm theo máy: 80 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC Sạc không dây,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM; Wifi: Wi-Fi MIMO Wi-Fi hotspot Wi-Fi 802.11 a/b/g/n Wi-Fi 7 Wi-Fi 6 Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.4; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG NFC Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung nhôm & Mặt lưng sợi thuỷ tinh; Kích thước, khối lượng: Dài 160.87 mm - Ngang 146.58 mm (Khi mở) | 74.42 mm (Khi gập) - Dày 4.21 mm (Khi mở) | 8.93 mm (Khi gập) - Nặng 229g; Thời điểm ra mắt: 04/2025; Hãng: OPPO. Xem thông tin hãng"
Điện thoại OPPO A5x 4GB/64GB,3.630.000₫,,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-64gb,Xanh Nước Biển,#2B3846,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/337846/oppo-a5x-xanh-1-638852320236216730-180x125.jpg,"Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Snapdragon 6s Gen 1 8 nhân; Tốc độ CPU: 2.1 GHz; Chip đồ họa (GPU): Adreno 610; RAM: 4 GB,"Độ phân giải camera sau: Chính 32 MP & Phụ cảm biến IR; Quay phim camera sau: HD 720p@30fps HD 720p@120fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Xóa phông Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay video hiển thị kép Quay chậm (Slow Motion) Nhãn dán (AR Stickers) Làm đẹp Google Lens Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 5 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Chụp đêm; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: HD+ (720 x 1604 Pixels); Màn hình rộng: 6.67"" - Tần số quét 90 Hz; Độ sáng tối đa: 1000 nits; Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng)",Dung lượng pin: 6000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm; Kết nối khác: OTG NFC Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ; Kích thước, khối lượng: Dài 165.71 mm - Ngang 76.24 mm - Dày 7.99 mm - Nặng 193 g; Thời điểm ra mắt: 06/2025; Hãng: OPPO. Xem thông tin hãng"
Điện thoại OPPO A5x 4GB/64GB,3.630.000₫,,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-64gb,Trắng,#F2F2F0,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/337846/oppo-a5x-white-1-638852319767560701-180x125.jpg,"Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Snapdragon 6s Gen 1 8 nhân; Tốc độ CPU: 2.1 GHz; Chip đồ họa (GPU): Adreno 610; RAM: 4 GB,"Độ phân giải camera sau: Chính 32 MP & Phụ cảm biến IR; Quay phim camera sau: HD 720p@30fps HD 720p@120fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Xóa phông Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay video hiển thị kép Quay chậm (Slow Motion) Nhãn dán (AR Stickers) Làm đẹp Google Lens Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 5 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Chụp đêm; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: HD+ (720 x 1604 Pixels); Màn hình rộng: 6.67"" - Tần số quét 90 Hz; Độ sáng tối đa: 1000 nits; Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng)",Dung lượng pin: 6000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm; Kết nối khác: OTG NFC Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ; Kích thước, khối lượng: Dài 165.71 mm - Ngang 76.24 mm - Dày 7.99 mm - Nặng 193 g; Thời điểm ra mắt: 06/2025; Hãng: OPPO. Xem thông tin hãng"
Điện thoại OPPO A60 8GB/128GB,5.130.000₫,5.400.000₫,https://www.thegioididong.com/dtdd/oppo-a60-128gb,Xanh dương nhạt,#BCE3FA,"https://img.tgdd.vn/imgt/f_webp,fit_outside,quality_75,s_100x100/https://cdn.tgdd.vn/Products/Images/42/323543/oppo-a60-blue-1-180x125.jpg","Chọn 1 trong các khuyến mãi:; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 14; Chip xử lý (CPU): Snapdragon 680; Tốc độ CPU: 2.4 GHz; Chip đồ họa (GPU): Adreno 610; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP; Quay phim camera sau: HD 720p@30fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Siêu độ phân giải Quét tài liệu Quét mã QR Quay video hiển thị kép Quay chậm (Slow Motion) Nhãn dán (AR Stickers) Làm đẹp HDR Google Lens Chụp ngắt quãng Chụp hẹn giờ Chuyên nghiệp (Pro) Bộ lọc màu Ban đêm (Night Mode); Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Làm đẹp Flash màn hình Chụp đêm Bộ lọc màu; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: HD+ (720 x 1604 Pixels); Màn hình rộng: 6.67"" - Tần số quét 90 Hz; Độ sáng tối đa: 950 nits; Mặt kính cảm ứng: Kính cường lực KK6",Dung lượng pin: 5000 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 45 W; Sạc kèm theo máy: 45 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC Siêu tiết kiệm pin,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Wi-Fi Direct Wi-Fi 802.11 a/b/g/n/ac Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ; Kích thước, khối lượng: Dài 165.71 mm - Ngang 76.02 mm - Dày 7.68 mm - Nặng 186 g; Thời điểm ra mắt: 04/2024; Hãng: OPPO. Xem thông tin hãng"
